SEQ,Orig Filename,INST.1,INST.2,INST.#,INST.#.2,INST.3A,DESC,Dimension,Foto-ID,Farbskala
6057,AIG590OSmitUK001,,AIG,0590,,,OSmitUK,,001,
6058,AIG590OSmitUK005,,AIG,0590,,,OSmitUK,,005,
6059,AIG590OSmitUK011,,AIG,0590,,,OSmitUK,,011,
6060,AIG590OSmitUK017,,AIG,0590,,,OSmitUK,,017,
6061,AIG590OSmitUK081,,AIG,0590,,,OSmitUK,,081,
6062,AIG590OS2DUnterseite,,AIG,0590,,,OS,2D,Unterseite,
6063,AIG590OSmitUK,,AIG,0590,,,OSmitUK,,,
6064,AIG590OSmUK2DUnterseite,,AIG,0590,,,OSmUK,2D,Unterseite,
6065,AIG591OSmUK2DoFS,,AIG,0591,,,OSmUK,2D,,oFS
6066,AIG591OSmUK2DmFS,,AIG,0591,,,OSmUK,2D,,mFS
6067,AIG591OSmUK2DoFS,,AIG,0591,,,OSmUK,2D,,oFS
6068,AIG591OSmitUK001,,AIG,0591,,,OSmitUK,,001,
6069,AIG591OSmitUK005,,AIG,0591,,,OSmitUK,,005,
6070,AIG591OSmitUK011,,AIG,0591,,,OSmitUK,,011,
6071,AIG591OSmitUK017,,AIG,0591,,,OSmitUK,,017,
6072,AIG591OSmitUK081,,AIG,0591,,,OSmitUK,,081,
6073,AIG591OS2DUnterseite,,AIG,0591,,,OS,2D,Unterseite,
6074,AIG591OSmUK2DUnterseite,,AIG,0591,,,OSmUK,2D,Unterseite,
6075,AIG593OSmUK2DmFS,,AIG,0593,,,OSmUK,2D,,mFS
6076,AIG593OSmUK2DoFS,,AIG,0593,,,OSmUK,2D,,oFS
6077,AIG593OSmitUK001,,AIG,0593,,,OSmitUK,,001,
6078,AIG593OSmitUK005,,AIG,0593,,,OSmitUK,,005,
6079,AIG593OSmitUK011,,AIG,0593,,,OSmitUK,,011,
6080,AIG593OSmitUK017,,AIG,0593,,,OSmitUK,,017,
6081,AIG593OSmitUK081,,AIG,0593,,,OSmitUK,,081,
6082,AIG593OS2DUnterseite,,AIG,0593,,,OS,2D,Unterseite,
6083,AIG593OSmUK2DUnterseite,,AIG,0593,,,OSmUK,2D,Unterseite,
6084,AIG593OSmitUK,,AIG,0593,,,OSmitUK,,,
6085,AIG593OSmUK2DoFS,,AIG,0593,,,OSmUK,2D,,oFS
6086,AIG596OSmUK2DoFS,,AIG,0596,,,OSmUK,2D,,oFS
6087,AIG596OSmUK2DmFS,,AIG,0596,,,OSmUK,2D,,mFS
6088,AIG596OSmUK2DoFS,,AIG,0596,,,OSmUK,2D,,oFS
6089,AIG596OSmitUK001,,AIG,0596,,,OSmitUK,,001,
6090,AIG596OSmitUK005,,AIG,0596,,,OSmitUK,,005,
6091,AIG596OSmitUK011,,AIG,0596,,,OSmitUK,,011,
6092,AIG596OSmitUK017,,AIG,0596,,,OSmitUK,,017,
6093,AIG596OSmitUK081,,AIG,0596,,,OSmitUK,,081,
6094,AIG596OS2DUnterseite,,AIG,0596,,,OS,2D,Unterseite,
6095,AIG596OSmUK2DUnterseite,,AIG,0596,,,OSmUK,2D,Unterseite,
6096,AIG596OSmitUK,,AIG,0596,,,OSmitUK,,,
6097,AIG597OSmUK2DoFS,,AIG,0597,,,OSmUK,2D,,oFS
6098,AIG597OSmUK2DmFS,,AIG,0597,,,OSmUK,2D,,mFS
6099,AIG597OSmUK2DoFS,,AIG,0597,,,OSmUK,2D,,oFS
6100,AIG597OSmitUK001,,AIG,0597,,,OSmitUK,,001,
6101,AIG597OSmitUK005,,AIG,0597,,,OSmitUK,,005,
6102,AIG597OSmitUK011,,AIG,0597,,,OSmitUK,,011,
6103,AIG597OSmitUK017,,AIG,0597,,,OSmitUK,,017,
6104,AIG597OSmitUK081,,AIG,0597,,,OSmitUK,,081,
6105,AIG597OS2DUnterseite,,AIG,0597,,,OS,2D,Unterseite,
6106,AIG597OSmitUK,,AIG,0597,,,OSmitUK,,,
6107,AIG597OSmUK2DUnterseite,,AIG,0597,,,OSmUK,2D,Unterseite,
6108,AIG599OSmUK2DoFS,,AIG,0599,,,OSmUK,2D,,oFS
6109,AIG599OSmUK2DmFS,,AIG,0599,,,OSmUK,2D,,mFS
6110,AIG599OSmUK2DoFS,,AIG,0599,,,OSmUK,2D,,oFS
6111,AIG599OSmitUK001,,AIG,0599,,,OSmitUK,,001,
6112,AIG599OSmitUK005,,AIG,0599,,,OSmitUK,,005,
6113,AIG599OSmitUK011,,AIG,0599,,,OSmitUK,,011,
6114,AIG599OSmitUK017,,AIG,0599,,,OSmitUK,,017,
6115,AIG599OSmitUK081,,AIG,0599,,,OSmitUK,,081,
6116,AIG599OS2DUnterseite,,AIG,0599,,,OS,2D,Unterseite,
6117,AIG599OSmitUK,,AIG,0599,,,OSmitUK,,,
6118,AIG599OSmUK2DUnterseite,,AIG,0599,,,OSmUK,2D,Unterseite,
6119,AIG600OSmUK2DoFS,,AIG,0600,,,OSmUK,2D,,oFS
6120,AIG600OSmUK2DmFS,,AIG,0600,,,OSmUK,2D,,mFS
6121,AIG600OSmUK2DoFS,,AIG,0600,,,OSmUK,2D,,oFS
6122,AIG600OSmitUK001,,AIG,0600,,,OSmitUK,,001,
6123,AIG600OSmitUK005,,AIG,0600,,,OSmitUK,,005,
6124,AIG600OSmitUK011,,AIG,0600,,,OSmitUK,,011,
6125,AIG600OSmitUK017,,AIG,0600,,,OSmitUK,,017,
6126,AIG600OSmitUK081,,AIG,0600,,,OSmitUK,,081,
6127,AIG600OS2DUnterseite,,AIG,0600,,,OS,2D,Unterseite,
6128,AIG600OSmUK2DUnterseite,,AIG,0600,,,OSmUK,2D,Unterseite,
6129,AIG600OSmitUK,,AIG,0600,,,OSmitUK,,,
6130,AIG605OSmUK2DoFS,,AIG,0605,,,OSmUK,2D,,oFS
6131,AIG605OSmUK2DmFS,,AIG,0605,,,OSmUK,2D,,mFS
6132,AIG605OSmUK2DoFS,,AIG,0605,,,OSmUK,2D,,oFS
6133,AIG605OSmitUK001,,AIG,0605,,,OSmitUK,,001,
6134,AIG605OSmitUK005,,AIG,0605,,,OSmitUK,,005,
6135,AIG605OSmitUK011,,AIG,0605,,,OSmitUK,,011,
6136,AIG605OSmitUK017,,AIG,0605,,,OSmitUK,,017,
6137,AIG605OSmitUK081,,AIG,0605,,,OSmitUK,,081,
6138,AIG605OS2DUnterseite,,AIG,0605,,,OS,2D,Unterseite,
6139,AIG605OSmitUK,,AIG,0605,,,OSmitUK,,,
6140,AIG605OSmUK2DUnterseite,,AIG,0605,,,OSmUK,2D,Unterseite,
6141,AIG609OSmUK2DmFS,,AIG,0609,,,OSmUK,2D,,mFS
6142,AIG609OSmUK2DoFS,,AIG,0609,,,OSmUK,2D,,oFS
6143,AIG609OSmitUK001,,AIG,0609,,,OSmitUK,,001,
6144,AIG609OSmitUK005,,AIG,0609,,,OSmitUK,,005,
6145,AIG609OSmitUK011,,AIG,0609,,,OSmitUK,,011,
6146,AIG609OSmitUK017,,AIG,0609,,,OSmitUK,,017,
6147,AIG609OSmitUK081,,AIG,0609,,,OSmitUK,,081,
6148,AIG609OSmUK2DoFS,,AIG,0609,,,OSmUK,2D,,oFS
6149,AIG609OS2DUnterseite,,AIG,0609,,,OS,2D,Unterseite,
6150,AIG609OSmitUK,,AIG,0609,,,OSmitUK,,,
6151,AIG609OSmUK2DUnterseite,,AIG,0609,,,OSmUK,2D,Unterseite,
6152,AIG640OSmUK2DoFS,,AIG,0640,,,OSmUK,2D,,oFS
6153,AIG640OSmUK2DmFS,,AIG,0640,,,OSmUK,2D,,mFS
6154,AIG640OSmUK2DoFS,,AIG,0640,,,OSmUK,2D,,oFS
6155,AIG640OSmitUK001,,AIG,0640,,,OSmitUK,,001,
6156,AIG640OSmitUK005,,AIG,0640,,,OSmitUK,,005,
6157,AIG640OSmitUK011,,AIG,0640,,,OSmitUK,,011,
6158,AIG640OSmitUK017,,AIG,0640,,,OSmitUK,,017,
6159,AIG640OSmitUK081,,AIG,0640,,,OSmitUK,,081,
6160,AIG640OS2DUnterseite,,AIG,0640,,,OS,2D,Unterseite,
6161,AIG640OSmitUK,,AIG,0640,,,OSmitUK,,,
6162,AIG640OSmUK2DUnterseite,,AIG,0640,,,OSmUK,2D,Unterseite,
6163,AIG643OS2DoFS,,AIG,0643,,,OS,2D,,oFS
6164,AIG643OS2DmFS,,AIG,0643,,,OS,2D,,mFS
6165,AIG643OS2DoFS,,AIG,0643,,,OS,2D,,oFS
6166,AIG643OS001,,AIG,0643,,,OS,,001,
6167,AIG643OS005,,AIG,0643,,,OS,,005,
6168,AIG643OS011,,AIG,0643,,,OS,,011,
6169,AIG643OS017,,AIG,0643,,,OS,,017,
6170,AIG643OS081,,AIG,0643,,,OS,,081,
6171,AIG643OS,,AIG,0643,,,OS,,,
6172,AIG643OS2DUnterseite,,AIG,0643,,,OS,2D,Unterseite,
6173,AIG667OSmUK2DoFS,,AIG,0667,,,OSmUK,2D,,oFS
6174,AIG667OSmUK2DmFS,,AIG,0667,,,OSmUK,2D,,mFS
6175,AIG667OSmUK2DoFS,,AIG,0667,,,OSmUK,2D,,oFS
6176,AIG667OSmitUK001,,AIG,0667,,,OSmitUK,,001,
6177,AIG667OSmitUK005,,AIG,0667,,,OSmitUK,,005,
6178,AIG667OSmitUK011,,AIG,0667,,,OSmitUK,,011,
6179,AIG667OSmitUK017,,AIG,0667,,,OSmitUK,,017,
6180,AIG667OSmitUK081,,AIG,0667,,,OSmitUK,,081,
6181,AIG667OS2DUnterseite,,AIG,0667,,,OS,2D,Unterseite,
6182,AIG667OSmitUK,,AIG,0667,,,OSmitUK,,,
6183,AIG667OSmUK2DUnterseite,,AIG,0667,,,OSmUK,2D,Unterseite,
6184,AIG684OSmUK2DoFS,,AIG,0684,,,OSmUK,2D,,oFS
6185,AIG684OSmUK2DmFS,,AIG,0684,,,OSmUK,2D,,mFS
6186,AIG684OSmUK2DoFS,,AIG,0684,,,OSmUK,2D,,oFS
6187,AIG684OSmitUK001,,AIG,0684,,,OSmitUK,,001,
6188,AIG684OSmitUK005,,AIG,0684,,,OSmitUK,,005,
6189,AIG684OSmitUK011,,AIG,0684,,,OSmitUK,,011,
6190,AIG684OSmitUK017,,AIG,0684,,,OSmitUK,,017,
6191,AIG684OSmitUK081,,AIG,0684,,,OSmitUK,,081,
6192,AIG684OS2DUnterseite,,AIG,0684,,,OS,2D,Unterseite,
6193,AIG684OSmitUK,,AIG,0684,,,OSmitUK,,,
6194,AIG684OSmUK2DUnterseite,,AIG,0684,,,OSmUK,2D,Unterseite,
6195,AIG685OS2DoFS,,AIG,0685,,,OS,2D,,oFS
6196,AIG685OS2DmFS,,AIG,0685,,,OS,2D,,mFS
6197,AIG685OS2DoFS,,AIG,0685,,,OS,2D,,oFS
6198,AIG685OS001,,AIG,0685,,,OS,,001,
6199,AIG685OS005,,AIG,0685,,,OS,,005,
6200,AIG685OS011,,AIG,0685,,,OS,,011,
6201,AIG685OS017,,AIG,0685,,,OS,,017,
6202,AIG685OS081,,AIG,0685,,,OS,,081,
6203,AIG685OS,,AIG,0685,,,OS,,,
6204,AIG685OS2DUnterseite,,AIG,0685,,,OS,2D,Unterseite,
6205,AIG686OSmUK2DoFS,,AIG,0686,,,OSmUK,2D,,oFS
6206,AIG686OSmUK2DmFS,,AIG,0686,,,OSmUK,2D,,mFS
6207,AIG686OSmUK2DoFS,,AIG,0686,,,OSmUK,2D,,oFS
6208,AIG686OSmitUK001,,AIG,0686,,,OSmitUK,,001,
6209,AIG686OSmitUK005,,AIG,0686,,,OSmitUK,,005,
6210,AIG686OSmitUK011,,AIG,0686,,,OSmitUK,,011,
6211,AIG686OSmitUK017,,AIG,0686,,,OSmitUK,,017,
6212,AIG686OSmitUK081,,AIG,0686,,,OSmitUK,,081,
6213,AIG686OS2DUnterseite,,AIG,0686,,,OS,2D,Unterseite,
6214,AIG686OSmitUK,,AIG,0686,,,OSmitUK,,,
6215,AIG686OSmUK2DUnterseite,,AIG,0686,,,OSmUK,2D,Unterseite,
6216,AIG687OSmUK2DoFS,,AIG,0687,,,OSmUK,2D,,oFS
6217,AIG687OSmUK2DmFS,,AIG,0687,,,OSmUK,2D,,mFS
6218,AIG687OSmUK2DoFS,,AIG,0687,,,OSmUK,2D,,oFS
6219,AIG687OSmitUK001,,AIG,0687,,,OSmitUK,,001,
6220,AIG687OSmitUK005,,AIG,0687,,,OSmitUK,,005,
6221,AIG687OSmitUK011,,AIG,0687,,,OSmitUK,,011,
6222,AIG687OSmitUK017,,AIG,0687,,,OSmitUK,,017,
6223,AIG687OSmitUK081,,AIG,0687,,,OSmitUK,,081,
6224,AIG687OS2DUnterseite,,AIG,0687,,,OS,2D,Unterseite,
6225,AIG687OSmitUK,,AIG,0687,,,OSmitUK,,,
6226,AIG687OSmUK2DUnterseite,,AIG,0687,,,OSmUK,2D,Unterseite,
6227,AIG701OSmUK2DoFS,,AIG,0701,,,OSmUK,2D,,oFS
6228,AIG701OSmUK2DmFS,,AIG,0701,,,OSmUK,2D,,mFS
6229,AIG701OSmUK2DoFS,,AIG,0701,,,OSmUK,2D,,oFS
6230,AIG701OSmitUK001,,AIG,0701,,,OSmitUK,,001,
6231,AIG701OSmitUK005,,AIG,0701,,,OSmitUK,,005,
6232,AIG701OSmitUK011,,AIG,0701,,,OSmitUK,,011,
6233,AIG701OSmitUK017,,AIG,0701,,,OSmitUK,,017,
6234,AIG701OSmitUK081,,AIG,0701,,,OSmitUK,,081,
6235,AIG701OSmUK2DUnterseite,,AIG,0701,,,OSmUK,2D,Unterseite,
6236,AIG701OS2DUnterseite,,AIG,0701,,,OS,2D,Unterseite,
6237,AIG701OSmitUK,,AIG,0701,,,OSmitUK,,,
6238,AIG748OSmUK2DoFS,,AIG,0748,,,OSmUK,2D,,oFS
6239,AIG748OSmUK2DmFS,,AIG,0748,,,OSmUK,2D,,mFS
6240,AIG748OSmUK2DoFS,,AIG,0748,,,OSmUK,2D,,oFS
6241,AIG748OSmitUK001,,AIG,0748,,,OSmitUK,,001,
6242,AIG748OSmitUK005,,AIG,0748,,,OSmitUK,,005,
6243,AIG748OSmitUK011,,AIG,0748,,,OSmitUK,,011,
6244,AIG748OSmitUK017,,AIG,0748,,,OSmitUK,,017,
6245,AIG748OSmitUK081,,AIG,0748,,,OSmitUK,,081,
6246,AIG748OSmitUK,,AIG,0748,,,OSmitUK,,,
6247,AIG748OSmUK2DUnterseite,,AIG,0748,,,OSmUK,2D,Unterseite,
6248,AIG749OSmUK2DoFS,,AIG,0749,,,OSmUK,2D,,oFS
6249,AIG749OSmUK2DmFS,,AIG,0749,,,OSmUK,2D,,mFS
6250,AIG749OSmUK2DoFS,,AIG,0749,,,OSmUK,2D,,oFS
6251,AIG749OSmitUK001,,AIG,0749,,,OSmitUK,,001,
6252,AIG749OSmitUK005,,AIG,0749,,,OSmitUK,,005,
6253,AIG749OSmitUK011,,AIG,0749,,,OSmitUK,,011,
6254,AIG749OSmitUK017,,AIG,0749,,,OSmitUK,,017,
6255,AIG749OSmitUK081,,AIG,0749,,,OSmitUK,,081,
6256,AIG749OSmUK2DUnterseite,,AIG,0749,,,OSmUK,2D,Unterseite,
6257,AIG749OS2DUnterseite,,AIG,0749,,,OS,2D,Unterseite,
6258,AIG749OSmitUK,,AIG,0749,,,OSmitUK,,,
6259,AIG773OSmUK2DoFS,,AIG,0773,,,OSmUK,2D,,oFS
6260,AIG773OSmUK2DmFS,,AIG,0773,,,OSmUK,2D,,mFS
6261,AIG773OSmUK2DoFS,,AIG,0773,,,OSmUK,2D,,oFS
6262,AIG773OSmitUK001,,AIG,0773,,,OSmitUK,,001,
6263,AIG773OSmitUK005,,AIG,0773,,,OSmitUK,,005,
6264,AIG773OSmitUK011,,AIG,0773,,,OSmitUK,,011,
6265,AIG773OSmitUK017,,AIG,0773,,,OSmitUK,,017,
6266,AIG773OSmitUK081,,AIG,0773,,,OSmitUK,,081,
6267,AIG773OS2DUnterseite,,AIG,0773,,,OS,2D,Unterseite,
6268,AIG773OSmUK2DUnterseite,,AIG,0773,,,OSmUK,2D,Unterseite,
6269,AIG773OSmitUK,,AIG,0773,,,OSmitUK,,,
6270,AIG774OSmUK2DoFS,,AIG,0774,,,OSmUK,2D,,oFS
6271,AIG774OSmUK2DmFS,,AIG,0774,,,OSmUK,2D,,mFS
6272,AIG774OSmUK2DoFS,,AIG,0774,,,OSmUK,2D,,oFS
6273,AIG774OSmitUK001,,AIG,0774,,,OSmitUK,,001,
6274,AIG774OSmitUK005,,AIG,0774,,,OSmitUK,,005,
6275,AIG774OSmitUK011,,AIG,0774,,,OSmitUK,,011,
6276,AIG774OSmitUK017,,AIG,0774,,,OSmitUK,,017,
6277,AIG774OSmitUK081,,AIG,0774,,,OSmitUK,,081,
6278,AIG774OS2DUnterseite,,AIG,0774,,,OS,2D,Unterseite,
6279,AIG774OSmitUK,,AIG,0774,,,OSmitUK,,,
6280,AIG774OSmUK2DUnterseite,,AIG,0774,,,OSmUK,2D,Unterseite,
6281,AIG642OS2DUnterseite,,AIG,0642,,,OS,2D,Unterseite,
6282,AIG595OSmUK2DoFS,,AIG,0595,,,OSmUK,2D,,oFS
6283,AIG595OSmUK2DmFS,,AIG,0595,,,OSmUK,2D,,mFS
6284,AIG595OSmUK2DoFS,,AIG,0595,,,OSmUK,2D,,oFS
6285,AIG595OSmitUK001,,AIG,0595,,,OSmitUK,,001,
6286,AIG595OSmitUK005,,AIG,0595,,,OSmitUK,,005,
6287,AIG595OSmitUK011,,AIG,0595,,,OSmitUK,,011,
6288,AIG595OSmitUK017,,AIG,0595,,,OSmitUK,,017,
6289,AIG595OSmitUK081,,AIG,0595,,,OSmitUK,,081,
6290,AIG595OSmUK2DUnterseite,,AIG,0595,,,OSmUK,2D,Unterseite,
6291,AIG588OSmUK2DoFS,,AIG,0588,,,OSmUK,2D,,oFS
6292,AIG588OSmUK2DoFS,,AIG,0588,,,OSmUK,2D,,oFS
6293,AIG588OSmitUK001,,AIG,0588,,,OSmitUK,,001,
6294,AIG588OSmitUK005,,AIG,0588,,,OSmitUK,,005,
6295,AIG588OSmitUK011,,AIG,0588,,,OSmitUK,,011,
6296,AIG588OSmUK2DmFS,,AIG,0588,,,OSmUK,2D,,mFS
6297,AIG588OS2DUnterseite,,AIG,0588,,,OS,2D,Unterseite,
6298,AIG588OSmitUK017,,AIG,0588,,,OSmitUK,,017,
6299,AIG588OSmitUK081,,AIG,0588,,,OSmitUK,,081,
6300,AIG588OSmUK2DUnterseite,,AIG,0588,,,OSmUK,2D,Unterseite,
6301,AIG587OSmUK2DoFS,,AIG,0587,,,OSmUK,2D,,oFS
6302,AIG587OSmitUK001,,AIG,0587,,,OSmitUK,,001,
6303,AIG587OSmitUK005,,AIG,0587,,,OSmitUK,,005,
6304,AIG587OSmitUK011,,AIG,0587,,,OSmitUK,,011,
6305,AIG587OSmUK2DmFS,,AIG,0587,,,OSmUK,2D,,mFS
6306,AIG587OSmUK2DoFS,,AIG,0587,,,OSmUK,2D,,oFS
6307,AIG587OSmitUK017,,AIG,0587,,,OSmitUK,,017,
6308,AIG587OS2DUnterseite,,AIG,0587,,,OS,2D,Unterseite,
6309,AIG587OSmitUK081,,AIG,0587,,,OSmitUK,,081,
6310,AIG587OSmUK2DUnterseite,,AIG,0587,,,OSmUK,2D,Unterseite,
6311,AIG585OSmUK2DoFS,,AIG,0585,,,OSmUK,2D,,oFS
6312,AIG585OSmitUK001,,AIG,0585,,,OSmitUK,,001,
6313,AIG585OSmitUK005,,AIG,0585,,,OSmitUK,,005,
6314,AIG585OSmitUK011,,AIG,0585,,,OSmitUK,,011,
6315,AIG585OSmUK2DmFS,,AIG,0585,,,OSmUK,2D,,mFS
6316,AIG585OSmUK2DoFS,,AIG,0585,,,OSmUK,2D,,oFS
6317,AIG585OSmitUK017,,AIG,0585,,,OSmitUK,,017,
6318,AIG585OSmitUK081,,AIG,0585,,,OSmitUK,,081,
6319,AIG585OSmUK2DUnterseite,,AIG,0585,,,OSmUK,2D,Unterseite,
6320,AIG585OSmitUK,,AIG,0585,,,OSmitUK,,,
6321,AIG587OSmitUK,,AIG,0587,,,OSmitUK,,,
6322,AIG588OSmitUK,,AIG,0588,,,OSmitUK,,,
6323,AIG595OSmitUK,,AIG,0595,,,OSmitUK,,,
6324,AIG584OSmUK2DoFS,,AIG,0584,,,OSmUK,2D,,oFS
6325,AIG584OSmitUK001,,AIG,0584,,,OSmitUK,,001,
6326,AIG584OSmitUK005,,AIG,0584,,,OSmitUK,,005,
6327,AIG584OSmitUK011,,AIG,0584,,,OSmitUK,,011,
6328,AIG584OSmUK2DmFS,,AIG,0584,,,OSmUK,2D,,mFS
6329,AIG584OSmUK2DoFS,,AIG,0584,,,OSmUK,2D,,oFS
6330,AIG584OS2DUnterseite,,AIG,0584,,,OS,2D,Unterseite,
6331,AIG584OSmitUK,,AIG,0584,,,OSmitUK,,,
6332,AIG584OSmitUK017,,AIG,0584,,,OSmitUK,,017,
6333,AIG584OSmitUK081,,AIG,0584,,,OSmitUK,,081,
6334,AIG584OSmUK2DUnterseite,,AIG,0584,,,OSmUK,2D,Unterseite,
6335,AIG581OSmUK2DoFS,,AIG,0581,,,OSmUK,2D,,oFS
6336,AIG581OSmitUK001,,AIG,0581,,,OSmitUK,,001,
6337,AIG581OSmitUK005,,AIG,0581,,,OSmitUK,,005,
6338,AIG581OSmitUK011,,AIG,0581,,,OSmitUK,,011,
6339,AIG581OSmUK2DmFS,,AIG,0581,,,OSmUK,2D,,mFS
6340,AIG581OSmUK2DoFS,,AIG,0581,,,OSmUK,2D,,oFS
6341,AIG581OSmitUK017,,AIG,0581,,,OSmitUK,,017,
6342,AIG581OSmitUK081,,AIG,0581,,,OSmitUK,,081,
6343,AIG581OSmUK2DUnterseite,,AIG,0581,,,OSmUK,2D,Unterseite,
6344,AIG581OS2DUnterseite,,AIG,0581,,,OS,2D,Unterseite,
6345,AIG581OSmitUK,,AIG,0581,,,OSmitUK,,,
6346,AIG580OSmUK2DoFS,,AIG,0580,,,OSmUK,2D,,oFS
6347,AIG580OSmUK2DoFS,,AIG,0580,,,OSmUK,2D,,oFS
6348,AIG580OSmitUK001,,AIG,0580,,,OSmitUK,,001,
6349,AIG580OSmitUK005,,AIG,0580,,,OSmitUK,,005,
6350,AIG580OSmitUK011,,AIG,0580,,,OSmitUK,,011,
6351,AIG580OSmUK2DmFS,,AIG,0580,,,OSmUK,2D,,mFS
6352,AIG580OS2DUnterseite,,AIG,0580,,,OS,2D,Unterseite,
6353,AIG580OSmitUK,,AIG,0580,,,OSmitUK,,,
6354,AIG580OSmitUK017,,AIG,0580,,,OSmitUK,,017,
6355,AIG580OSmitUK081,,AIG,0580,,,OSmitUK,,081,
6356,AIG580OSmUK2DUnterseite,,AIG,0580,,,OSmUK,2D,Unterseite,
6357,AIG579OSmUK2DoFS,,AIG,0579,,,OSmUK,2D,,oFS
6358,AIG579OSmitUK001,,AIG,0579,,,OSmitUK,,001,
6359,AIG579OSmUK2DmFS,,AIG,0579,,,OSmUK,2D,,mFS
6360,AIG579OSmUK2DoFS,,AIG,0579,,,OSmUK,2D,,oFS
6361,AIG579OSmitUK005,,AIG,0579,,,OSmitUK,,005,
6362,AIG579OSmitUK011,,AIG,0579,,,OSmitUK,,011,
6363,AIG579OS2DUnterseite,,AIG,0579,,,OS,2D,Unterseite,
6364,AIG579OSmitUK,,AIG,0579,,,OSmitUK,,,
6365,AIG579OSmitUK017,,AIG,0579,,,OSmitUK,,017,
6366,AIG579OSmitUK081,,AIG,0579,,,OSmitUK,,081,
6367,AIG579OSmUK2DUnterseite,,AIG,0579,,,OSmUK,2D,Unterseite,
6368,AIG578OSmUK2DoFS,,AIG,0578,,,OSmUK,2D,,oFS
6369,AIG578OSmitUK001,,AIG,0578,,,OSmitUK,,001,
6370,AIG578OSmitUK005,,AIG,0578,,,OSmitUK,,005,
6371,AIG578OSmitUK011,,AIG,0578,,,OSmitUK,,011,
6372,AIG578OSmUK2DmFS,,AIG,0578,,,OSmUK,2D,,mFS
6373,AIG578OSmUK2DoFS,,AIG,0578,,,OSmUK,2D,,oFS
6374,AIG578OSmitUK,,AIG,0578,,,OSmitUK,,,
6375,AIG578OSmitUK017,,AIG,0578,,,OSmitUK,,017,
6376,AIG578OSmitUK081,,AIG,0578,,,OSmitUK,,081,
6377,AIG578OSmUK2DUnterseite,,AIG,0578,,,OSmUK,2D,Unterseite,
6378,AIG576OSmUK2DoFS,,AIG,0576,,,OSmUK,2D,,oFS
6379,AIG576OSmitUK001,,AIG,0576,,,OSmitUK,,001,
6380,AIG576OSmitUK005,,AIG,0576,,,OSmitUK,,005,
6381,AIG576OSmitUK011,,AIG,0576,,,OSmitUK,,011,
6382,AIG576OSmUK2DmFS,,AIG,0576,,,OSmUK,2D,,mFS
6383,AIG576OSmUK2DoFS,,AIG,0576,,,OSmUK,2D,,oFS
6384,AIG576OS2DUnterseite,,AIG,0576,,,OS,2D,Unterseite,
6385,AIG576OSmitUK,,AIG,0576,,,OSmitUK,,,
6386,AIG576OSmitUK017,,AIG,0576,,,OSmitUK,,017,
6387,AIG576OSmitUK081,,AIG,0576,,,OSmitUK,,081,
6388,AIG576OSmUK2DUnterseite,,AIG,0576,,,OSmUK,2D,Unterseite,
6389,AIG575OS2DoFS,,AIG,0575,,,OS,2D,,oFS
6390,AIG575OS001,,AIG,0575,,,OS,,001,
6391,AIG575OS005,,AIG,0575,,,OS,,005,
6392,AIG575OS011,,AIG,0575,,,OS,,011,
6393,AIG575OS2DmFS,,AIG,0575,,,OS,2D,,mFS
6394,AIG575OS2DoFS,,AIG,0575,,,OS,2D,,oFS
6395,AIG575OS,,AIG,0575,,,OS,,,
6396,AIG575OS017,,AIG,0575,,,OS,,017,
6397,AIG575OS081,,AIG,0575,,,OS,,081,
6398,AIG575OS2DUnterseite,,AIG,0575,,,OS,2D,Unterseite,
6399,AIG574OSmUK2DoFS,,AIG,0574,,,OSmUK,2D,,oFS
6400,AIG574OSmitUK001,,AIG,0574,,,OSmitUK,,001,
6401,AIG574OSmitUK005,,AIG,0574,,,OSmitUK,,005,
6402,AIG574OSmitUK011,,AIG,0574,,,OSmitUK,,011,
6403,AIG574OSmUK2DmFS,,AIG,0574,,,OSmUK,2D,,mFS
6404,AIG574OSmUK2DoFS,,AIG,0574,,,OSmUK,2D,,oFS
6405,AIG574,,AIG,0574,,,,,,
6406,AIG574OSmitUK017,,AIG,0574,,,OSmitUK,,017,
6407,AIG574OSmitUK081,,AIG,0574,,,OSmitUK,,081,
6408,AIG574OSmUK2DUnterseite,,AIG,0574,,,OSmUK,2D,Unterseite,
6409,AIG573OS2DoFS,,AIG,0573,,,OS,2D,,oFS
6410,AIG573OS001,,AIG,0573,,,OS,,001,
6411,AIG573OS005,,AIG,0573,,,OS,,005,
6412,AIG573OS011,,AIG,0573,,,OS,,011,
6413,AIG573OS2DmFS,,AIG,0573,,,OS,2D,,mFS
6414,AIG573OS2DoFS,,AIG,0573,,,OS,2D,,oFS
6415,AIG573OS,,AIG,0573,,,OS,,,
6416,AIG573OS017,,AIG,0573,,,OS,,017,
6417,AIG573OS081,,AIG,0573,,,OS,,081,
6418,AIG573OS2DUnterseite,,AIG,0573,,,OS,2D,Unterseite,
6419,AIG572OSmUK2DoFS,,AIG,0572,,,OSmUK,2D,,oFS
6420,AIG572OSmitUK001,,AIG,0572,,,OSmitUK,,001,
6421,AIG572OSmitUK005,,AIG,0572,,,OSmitUK,,005,
6422,AIG572OSmitUK011,,AIG,0572,,,OSmitUK,,011,
6423,AIG572OSmUK2DmFS,,AIG,0572,,,OSmUK,2D,,mFS
6424,AIG572OSmUK2DoFS,,AIG,0572,,,OSmUK,2D,,oFS
